# YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TIMEZONE,DELTA_UT1,DELTA_T,LONGITUDE,LATITUDE,ELEVATION,PRESSURE,TEMPERATURE,SLOPE,AZM_ROTATION,ATMOS_REFRACT,FUNCTION,# JULIAN DAY,L,B,R,H,DELTA PSI,DELTA EPSILON,EPSILON,ZENITH,AZIMUTH,INCIDENCE,DEL_E,FLUXES,YEAR_DAY,DATE/TIME
2022.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.5,159.376,0.0,0.99,294.583,-0.004,0.002,23.438,64.721,275.307,64.721,0.004,241.5319235906467,59,2022-02-28 00:00:00
2022.0,2.0,28.0,0.0,0.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.5,159.376,0.0,0.99,294.625,-0.004,0.002,23.438,64.68,275.303,64.68,0.004,242.25485212387025,59,2022-02-28 00:00:10
2022.0,2.0,28.0,0.0,0.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.5,159.376,0.0,0.99,294.667,-0.004,0.002,23.438,64.639,275.3,64.639,0.004,242.97866814576616,59,2022-02-28 00:00:20
2022.0,2.0,28.0,0.0,0.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.5,159.376,0.0,0.99,294.708,-0.004,0.002,23.438,64.598,275.296,64.598,0.004,243.70337017106326,59,2022-02-28 00:00:30
2022.0,2.0,28.0,0.0,0.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.5,159.376,0.0,0.99,294.75,-0.004,0.002,23.438,64.557,275.292,64.557,0.004,244.42895671241115,59,2022-02-28 00:00:40
2022.0,2.0,28.0,0.0,0.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.501,159.376,0.0,0.99,294.792,-0.004,0.002,23.438,64.516,275.288,64.516,0.004,245.1554262803862,59,2022-02-28 00:00:50
2022.0,2.0,28.0,0.0,1.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.501,159.376,0.0,0.99,294.833,-0.004,0.002,23.438,64.475,275.284,64.475,0.004,245.8827773834966,59,2022-02-28 00:01:00
2022.0,2.0,28.0,0.0,1.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.501,159.376,0.0,0.99,294.875,-0.004,0.002,23.438,64.434,275.28,64.434,0.004,246.6110085281862,59,2022-02-28 00:01:10
2022.0,2.0,28.0,0.0,1.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.501,159.376,0.0,0.99,294.917,-0.004,0.002,23.438,64.393,275.277,64.393,0.004,247.34011821884104,59,2022-02-28 00:01:20
2022.0,2.0,28.0,0.0,1.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.501,159.377,0.0,0.99,294.958,-0.004,0.002,23.438,64.351,275.273,64.351,0.004,248.08792045634615,59,2022-02-28 00:01:30
2022.0,2.0,28.0,0.0,1.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.501,159.377,0.0,0.99,295.0,-0.004,0.002,23.438,64.31,275.269,64.31,0.004,248.818804079972,59,2022-02-28 00:01:40
2022.0,2.0,28.0,0.0,1.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.501,159.377,0.0,0.99,295.042,-0.004,0.002,23.438,64.269,275.265,64.269,0.004,249.55056171376725,59,2022-02-28 00:01:50
2022.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.501,159.377,0.0,0.99,295.083,-0.004,0.002,23.438,64.228,275.261,64.228,0.004,250.28319185388577,59,2022-02-28 00:02:00
2022.0,2.0,28.0,0.0,2.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.502,159.377,0.0,0.99,295.125,-0.004,0.002,23.438,64.187,275.258,64.187,0.004,251.0166929944472,59,2022-02-28 00:02:10
2022.0,2.0,28.0,0.0,2.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.502,159.377,0.0,0.99,295.167,-0.004,0.002,23.438,64.146,275.254,64.146,0.004,251.7510636275442,59,2022-02-28 00:02:20
2022.0,2.0,28.0,0.0,2.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.502,159.377,0.0,0.99,295.208,-0.004,0.002,23.438,64.105,275.25,64.105,0.004,252.4863022432457,59,2022-02-28 00:02:30
2022.0,2.0,28.0,0.0,2.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.502,159.377,0.0,0.99,295.25,-0.004,0.002,23.438,64.064,275.246,64.064,0.004,253.2224073296037,59,2022-02-28 00:02:40
2022.0,2.0,28.0,0.0,2.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.502,159.377,0.0,0.99,295.292,-0.004,0.002,23.438,64.023,275.242,64.023,0.004,253.95937737265552,59,2022-02-28 00:02:50
2022.0,2.0,28.0,0.0,3.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.502,159.378,0.0,0.99,295.333,-0.004,0.002,23.438,63.981,275.239,63.981,0.004,254.7152175688564,59,2022-02-28 00:03:00
2022.0,2.0,28.0,0.0,3.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.502,159.378,0.0,0.99,295.375,-0.004,0.002,23.438,63.94,275.235,63.94,0.004,255.45393397890984,59,2022-02-28 00:03:10
2022.0,2.0,28.0,0.0,3.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.502,159.378,0.0,0.99,295.417,-0.004,0.002,23.438,63.899,275.231,63.899,0.004,256.19351075464556,59,2022-02-28 00:03:20
2022.0,2.0,28.0,0.0,3.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.502,159.378,0.0,0.99,295.458,-0.004,0.002,23.438,63.858,275.227,63.858,0.004,256.93394637405106,59,2022-02-28 00:03:30
2022.0,2.0,28.0,0.0,3.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.503,159.378,0.0,0.99,295.5,-0.004,0.002,23.438,63.817,275.223,63.817,0.004,257.6752393131243,59,2022-02-28 00:03:40
2022.0,2.0,28.0,0.0,3.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.503,159.378,0.0,0.99,295.542,-0.004,0.002,23.438,63.776,275.22,63.776,0.004,258.4173880458807,59,2022-02-28 00:03:50
2022.0,2.0,28.0,0.0,4.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.503,159.378,0.0,0.99,295.583,-0.004,0.002,23.438,63.735,275.216,63.735,0.004,259.16039104435765,59,2022-02-28 00:04:00
2022.0,2.0,28.0,0.0,4.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.503,159.379,0.0,0.99,295.625,-0.004,0.002,23.438,63.694,275.212,63.694,0.004,259.9042467786178,59,2022-02-28 00:04:10
2022.0,2.0,28.0,0.0,4.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.503,159.379,0.0,0.99,295.667,-0.004,0.002,23.438,63.653,275.208,63.653,0.004,260.6489537167559,59,2022-02-28 00:04:20
2022.0,2.0,28.0,0.0,4.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.503,159.379,0.0,0.99,295.708,-0.004,0.002,23.438,63.611,275.204,63.611,0.004,261.41270523403216,59,2022-02-28 00:04:30
2022.0,2.0,28.0,0.0,4.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.503,159.379,0.0,0.99,295.75,-0.004,0.002,23.438,63.57,275.201,63.57,0.004,262.15913064335587,59,2022-02-28 00:04:40
2022.0,2.0,28.0,0.0,4.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.503,159.379,0.0,0.99,295.792,-0.004,0.002,23.438,63.529,275.197,63.529,0.004,262.9064026115458,59,2022-02-28 00:04:50
2022.0,2.0,28.0,0.0,5.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.503,159.379,0.0,0.99,295.833,-0.004,0.002,23.438,63.488,275.193,63.488,0.004,263.65451959882313,59,2022-02-28 00:05:00
2022.0,2.0,28.0,0.0,5.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.504,159.379,0.0,0.99,295.875,-0.004,0.002,23.438,63.447,275.189,63.447,0.004,264.40348006346414,59,2022-02-28 00:05:10
2022.0,2.0,28.0,0.0,5.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.504,159.379,0.0,0.99,295.917,-0.004,0.002,23.438,63.406,275.186,63.406,0.004,265.1532824618057,59,2022-02-28 00:05:20
2022.0,2.0,28.0,0.0,5.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.504,159.379,0.0,0.99,295.958,-0.004,0.002,23.438,63.365,275.182,63.365,0.004,265.9039252482493,59,2022-02-28 00:05:30
2022.0,2.0,28.0,0.0,5.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.504,159.38,0.0,0.99,296.0,-0.004,0.002,23.438,63.324,275.178,63.324,0.004,266.65540687526743,59,2022-02-28 00:05:40
2022.0,2.0,28.0,0.0,5.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.504,159.38,0.0,0.99,296.042,-0.004,0.002,23.438,63.283,275.174,63.283,0.004,267.4077257934066,59,2022-02-28 00:05:50
2022.0,2.0,28.0,0.0,6.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.504,159.38,0.0,0.99,296.083,-0.004,0.002,23.438,63.241,275.171,63.241,0.004,268.17926050453735,59,2022-02-28 00:06:00
2022.0,2.0,28.0,0.0,6.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.504,159.38,0.0,0.99,296.125,-0.004,0.002,23.438,63.2,275.167,63.2,0.004,268.93326967547216,59,2022-02-28 00:06:10
2022.0,2.0,28.0,0.0,6.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.504,159.38,0.0,0.99,296.167,-0.004,0.002,23.438,63.159,275.163,63.159,0.004,269.68811143970936,59,2022-02-28 00:06:20
2022.0,2.0,28.0,0.0,6.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.505,159.38,0.0,0.99,296.208,-0.004,0.002,23.438,63.118,275.159,63.118,0.004,270.4437842400958,59,2022-02-28 00:06:30
2022.0,2.0,28.0,0.0,6.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.505,159.38,0.0,0.99,296.25,-0.004,0.002,23.438,63.077,275.155,63.077,0.004,271.2002865175773,59,2022-02-28 00:06:40
2022.0,2.0,28.0,0.0,6.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.505,159.38,0.0,0.99,296.292,-0.004,0.002,23.438,63.036,275.152,63.036,0.004,271.9576167112025,59,2022-02-28 00:06:50
2022.0,2.0,28.0,0.0,7.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.505,159.38,0.0,0.99,296.333,-0.004,0.002,23.438,62.995,275.148,62.995,0.004,272.71577325812956,59,2022-02-28 00:07:00
2022.0,2.0,28.0,0.0,7.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.505,159.381,0.0,0.99,296.375,-0.004,0.002,23.438,62.954,275.144,62.954,0.004,273.47475459362784,59,2022-02-28 00:07:10
2022.0,2.0,28.0,0.0,7.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.505,159.381,0.0,0.99,296.417,-0.004,0.002,23.438,62.912,275.14,62.912,0.004,274.25310124049423,59,2022-02-28 00:07:20
2022.0,2.0,28.0,0.0,7.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.505,159.381,0.0,0.99,296.458,-0.004,0.002,23.438,62.871,275.137,62.871,0.004,275.0137474721383,59,2022-02-28 00:07:30
2022.0,2.0,28.0,0.0,7.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.505,159.381,0.0,0.99,296.5,-0.004,0.002,23.438,62.83,275.133,62.83,0.004,275.77521374856326,59,2022-02-28 00:07:40
2022.0,2.0,28.0,0.0,7.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.505,159.381,0.0,0.99,296.542,-0.004,0.002,23.438,62.789,275.129,62.789,0.004,276.5374984974911,59,2022-02-28 00:07:50
2022.0,2.0,28.0,0.0,8.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.506,159.381,0.0,0.99,296.583,-0.004,0.002,23.438,62.748,275.126,62.748,0.004,277.3006001447813,59,2022-02-28 00:08:00
2022.0,2.0,28.0,0.0,8.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.506,159.381,0.0,0.99,296.625,-0.004,0.002,23.438,62.707,275.122,62.707,0.004,278.0645171144333,59,2022-02-28 00:08:10
2022.0,2.0,28.0,0.0,8.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.506,159.381,0.0,0.99,296.667,-0.004,0.002,23.438,62.666,275.118,62.666,0.004,278.8292478285938,59,2022-02-28 00:08:20
2022.0,2.0,28.0,0.0,8.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.506,159.381,0.0,0.99,296.708,-0.004,0.002,23.438,62.625,275.114,62.625,0.004,279.5947907075576,59,2022-02-28 00:08:30
2022.0,2.0,28.0,0.0,8.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.506,159.382,0.0,0.99,296.75,-0.004,0.002,23.438,62.583,275.111,62.583,0.004,280.37984583055436,59,2022-02-28 00:08:40
2022.0,2.0,28.0,0.0,8.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.506,159.382,0.0,0.99,296.792,-0.004,0.002,23.438,62.542,275.107,62.542,0.004,281.1470280045462,59,2022-02-28 00:08:50
2022.0,2.0,28.0,0.0,9.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.506,159.382,0.0,0.99,296.834,-0.004,0.002,23.438,62.501,275.103,62.501,0.004,281.91501755449116,59,2022-02-28 00:09:00
2022.0,2.0,28.0,0.0,9.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.506,159.382,0.0,0.99,296.875,-0.004,0.002,23.438,62.46,275.099,62.46,0.004,282.6838128932876,59,2022-02-28 00:09:10
2022.0,2.0,28.0,0.0,9.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.506,159.382,0.0,0.99,296.917,-0.004,0.002,23.438,62.419,275.096,62.419,0.004,283.4534124320079,59,2022-02-28 00:09:20
2022.0,2.0,28.0,0.0,9.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.507,159.382,0.0,0.99,296.959,-0.004,0.002,23.438,62.378,275.092,62.378,0.004,284.22381457990275,59,2022-02-28 00:09:30
2022.0,2.0,28.0,0.0,9.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.507,159.382,0.0,0.99,297.0,-0.004,0.002,23.438,62.337,275.088,62.337,0.004,284.9950177444054,59,2022-02-28 00:09:40
2022.0,2.0,28.0,0.0,9.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.507,159.382,0.0,0.99,297.042,-0.004,0.002,23.438,62.296,275.084,62.296,0.004,285.7670203311356,59,2022-02-28 00:09:50
2022.0,2.0,28.0,0.0,10.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.507,159.382,0.0,0.99,297.084,-0.004,0.002,23.438,62.255,275.081,62.255,0.004,286.5398207439058,59,2022-02-28 00:10:00
2022.0,2.0,28.0,0.0,10.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.507,159.383,0.0,0.99,297.125,-0.004,0.002,23.438,62.213,275.077,62.213,0.004,287.33229552892425,59,2022-02-28 00:10:10
2022.0,2.0,28.0,0.0,10.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.507,159.383,0.0,0.99,297.167,-0.004,0.002,23.438,62.172,275.073,62.172,0.004,288.1067061591784,59,2022-02-28 00:10:20
2022.0,2.0,28.0,0.0,10.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.507,159.383,0.0,0.99,297.209,-0.004,0.002,23.438,62.131,275.07,62.131,0.004,288.8819097770204,59,2022-02-28 00:10:30
2022.0,2.0,28.0,0.0,10.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.507,159.383,0.0,0.99,297.25,-0.004,0.002,23.438,62.09,275.066,62.09,0.004,289.65790477903255,59,2022-02-28 00:10:40
2022.0,2.0,28.0,0.0,10.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.508,159.383,0.0,0.99,297.292,-0.004,0.002,23.438,62.049,275.062,62.049,0.004,290.4346895600115,59,2022-02-28 00:10:50
2022.0,2.0,28.0,0.0,11.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.508,159.383,0.0,0.99,297.334,-0.004,0.002,23.438,62.008,275.059,62.008,0.004,291.21226251297185,59,2022-02-28 00:11:00
2022.0,2.0,28.0,0.0,11.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.508,159.383,0.0,0.99,297.375,-0.004,0.002,23.438,61.967,275.055,61.967,0.004,291.9906220291545,59,2022-02-28 00:11:10
2022.0,2.0,28.0,0.0,11.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.508,159.383,0.0,0.99,297.417,-0.004,0.002,23.438,61.926,275.051,61.926,0.004,292.76976649802634,59,2022-02-28 00:11:20
2022.0,2.0,28.0,0.0,11.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.508,159.384,0.0,0.99,297.459,-0.004,0.002,23.438,61.884,275.047,61.884,0.004,293.56872670911025,59,2022-02-28 00:11:30
2022.0,2.0,28.0,0.0,11.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.508,159.384,0.0,0.99,297.5,-0.004,0.002,23.438,61.843,275.044,61.843,0.004,294.3494552910185,59,2022-02-28 00:11:40
2022.0,2.0,28.0,0.0,11.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.508,159.384,0.0,0.99,297.542,-0.004,0.002,23.438,61.802,275.04,61.802,0.004,295.1309639440032,59,2022-02-28 00:11:50
2022.0,2.0,28.0,0.0,12.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.508,159.384,0.0,0.99,297.584,-0.004,0.002,23.438,61.761,275.036,61.761,0.004,295.913251050448,59,2022-02-28 00:12:00
2022.0,2.0,28.0,0.0,12.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.508,159.384,0.0,0.99,297.625,-0.004,0.002,23.438,61.72,275.033,61.72,0.004,296.69631499098784,59,2022-02-28 00:12:10
2022.0,2.0,28.0,0.0,12.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.509,159.384,0.0,0.99,297.667,-0.004,0.002,23.438,61.679,275.029,61.679,0.004,297.48015414451294,59,2022-02-28 00:12:20
2022.0,2.0,28.0,0.0,12.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.509,159.384,0.0,0.99,297.709,-0.004,0.002,23.438,61.638,275.025,61.638,0.004,298.2647668881737,59,2022-02-28 00:12:30
2022.0,2.0,28.0,0.0,12.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.509,159.384,0.0,0.99,297.75,-0.004,0.002,23.438,61.596,275.022,61.596,0.004,299.069316952122,59,2022-02-28 00:12:40
2022.0,2.0,28.0,0.0,12.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.509,159.385,0.0,0.99,297.792,-0.004,0.002,23.438,61.555,275.018,61.555,0.004,299.8554907689964,59,2022-02-28 00:12:50
2022.0,2.0,28.0,0.0,13.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.509,159.385,0.0,0.99,297.834,-0.004,0.002,23.438,61.514,275.014,61.514,0.004,300.64243325733156,59,2022-02-28 00:13:00
2022.0,2.0,28.0,0.0,13.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.509,159.385,0.0,0.99,297.875,-0.004,0.002,23.438,61.473,275.011,61.473,0.004,301.43014278732045,59,2022-02-28 00:13:10
2022.0,2.0,28.0,0.0,13.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.509,159.385,0.0,0.99,297.917,-0.004,0.002,23.438,61.432,275.007,61.432,0.004,302.21861772743796,59,2022-02-28 00:13:20
2022.0,2.0,28.0,0.0,13.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.509,159.385,0.0,0.99,297.959,-0.004,0.002,23.438,61.391,275.003,61.391,0.004,303.007856444447,59,2022-02-28 00:13:30
2022.0,2.0,28.0,0.0,13.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.509,159.385,0.0,0.99,298.0,-0.004,0.002,23.438,61.35,274.999,61.35,0.004,303.7978573034002,59,2022-02-28 00:13:40
2022.0,2.0,28.0,0.0,13.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.51,159.385,0.0,0.99,298.042,-0.004,0.002,23.438,61.309,274.996,61.309,0.004,304.58861866764704,59,2022-02-28 00:13:50
2022.0,2.0,28.0,0.0,14.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.51,159.385,0.0,0.99,298.084,-0.004,0.002,23.438,61.267,274.992,61.267,0.004,305.3994537367019,59,2022-02-28 00:14:00
2022.0,2.0,28.0,0.0,14.0,10.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.51,159.385,0.0,0.99,298.125,-0.004,0.002,23.438,61.226,274.988,61.226,0.004,306.19174964323537,59,2022-02-28 00:14:10
2022.0,2.0,28.0,0.0,14.0,20.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.51,159.386,0.0,0.99,298.167,-0.004,0.002,23.438,61.185,274.985,61.185,0.004,306.9848010948663,59,2022-02-28 00:14:20
2022.0,2.0,28.0,0.0,14.0,30.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.51,159.386,0.0,0.99,298.209,-0.004,0.002,23.438,61.144,274.981,61.144,0.004,307.77860644813,59,2022-02-28 00:14:30
2022.0,2.0,28.0,0.0,14.0,40.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.51,159.386,0.0,0.99,298.25,-0.004,0.002,23.438,61.103,274.977,61.103,0.004,308.57316405787947,59,2022-02-28 00:14:40
2022.0,2.0,28.0,0.0,14.0,50.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.51,159.386,0.0,0.99,298.292,-0.004,0.002,23.438,61.062,274.974,61.062,0.004,309.36847227729174,59,2022-02-28 00:14:50
2022.0,2.0,28.0,0.0,15.0,0.0,0.0,0.0,69.18,117.73,-7.71,16820.0,90.4,-56.5,0.0,0.0,0.65,1.0,2459638.51,159.386,0.0,0.99,298.334,-0.004,0.002,23.438,61.021,274.97,61.021,0.004,310.1645294578686,59,2022-02-28 00:15:00
