# Total mass density,N2,O2,O,He,H,Ar,N,Anomalous O,NO,Temperature,
1.743329465389251709e-01,2.831975279076514749e+24,7.594151276809105934e+23,nan,1.885936220031156224e+19,nan,3.384530330082704831e+22,nan,nan,nan,2.071066741943359375e+02
1.743070036172866821e-01,2.831553886266580946e+24,7.593021413734591224e+23,nan,1.885655624663747789e+19,nan,3.384026827644364810e+22,nan,nan,nan,2.071466064453125000e+02
1.742797642946243286e-01,2.831111164408811917e+24,7.591833904584846171e+23,nan,1.885360735645178266e+19,nan,3.383497654688148777e+22,nan,nan,nan,2.071898956298828125e+02
1.742531657218933105e-01,2.830679107074960501e+24,7.590675218472716290e+23,nan,1.885073103403352064e+19,nan,3.382981316990870749e+22,nan,nan,nan,2.072365570068359375e+02
1.742265820503234863e-01,2.830247337971485237e+24,7.589517252936526788e+23,nan,1.884785471161525862e+19,nan,3.382465204473574090e+22,nan,nan,nan,2.072865600585937500e+02
1.741999983787536621e-01,2.829815568868009973e+24,7.588359287400337286e+23,nan,1.884497838919699661e+19,nan,3.381949091956277432e+22,nan,nan,nan,2.073399353027343750e+02
1.741734147071838379e-01,2.829383799764534709e+24,7.587201321864147784e+23,nan,1.884210426580199014e+19,nan,3.381433204618962141e+22,nan,nan,nan,2.073965301513671875e+02
1.741468310356140137e-01,2.828952030661059444e+24,7.586044076903898662e+23,nan,1.883922794338372813e+19,nan,3.380917092101665482e+22,nan,nan,nan,2.074565124511718750e+02
1.741209328174591064e-01,2.828531214311877945e+24,7.584915654981264710e+23,nan,1.883642638775615488e+19,nan,3.380414265203269566e+22,nan,nan,nan,2.075196685791015625e+02
1.740950196981430054e-01,2.828110397962696446e+24,7.583787233058630759e+23,nan,1.883362483212858163e+19,nan,3.379911438304873651e+22,nan,nan,nan,2.075861206054687500e+02
1.740691065788269043e-01,2.827689581613514947e+24,7.582658811135996807e+23,nan,1.883082107747775283e+19,nan,3.379408611406477735e+22,nan,nan,nan,2.076558380126953125e+02
1.740432381629943848e-01,2.827269053494709600e+24,7.581531109789303235e+23,nan,1.882802172087343514e+19,nan,3.378905784508081819e+22,nan,nan,nan,2.077287292480468750e+02
1.740186661481857300e-01,2.826869854423739479e+24,7.580461054517840005e+23,nan,1.882536310175747277e+19,nan,3.378428853307543283e+22,nan,nan,nan,2.078048095703125000e+02
1.739941090345382690e-01,2.826470943583145510e+24,7.579390999246376775e+23,nan,1.882270668166476595e+19,nan,3.377952147286986116e+22,nan,nan,nan,2.078840942382812500e+02
1.739702224731445312e-01,2.826082985496845306e+24,7.578350487588469096e+23,nan,1.882012282933949235e+19,nan,3.377488276525366955e+22,nan,nan,nan,2.079664611816406250e+02
1.739463210105895996e-01,2.825694739180168950e+24,7.577309255354621037e+23,nan,1.881753677799096320e+19,nan,3.377024405763747794e+22,nan,nan,nan,2.080520019531250000e+02
1.739237606525421143e-01,2.825328398372080124e+24,7.576327110347884079e+23,nan,1.881509806120055603e+19,nan,3.376586430699986013e+22,nan,nan,nan,2.081405944824218750e+02
1.739012002944946289e-01,2.824961769333615147e+24,7.575344244765206742e+23,nan,1.881265714538689331e+19,nan,3.376148680816205601e+22,nan,nan,nan,2.082322998046875000e+02
1.738799810409545898e-01,2.824617045803737700e+24,7.574419745833700127e+23,nan,1.881036136510809702e+19,nan,3.375736376270319832e+22,nan,nan,nan,2.083269805908203125e+02
1.738594174385070801e-01,2.824282986797777866e+24,7.573524069939808683e+23,nan,1.880813595357347840e+19,nan,3.375337357343334806e+22,nan,nan,nan,2.084247436523437500e+02
1.738395243883132935e-01,2.823959880546111797e+24,7.572657217083532410e+23,nan,1.880598310980629299e+19,nan,3.374950948495306418e+22,nan,nan,nan,2.085254669189453125e+02
1.738202869892120361e-01,2.823647438818363342e+24,7.571819187264871308e+23,nan,1.880390283380654080e+19,nan,3.374577825266178772e+22,nan,nan,nan,2.086291046142578125e+02
1.738030612468719482e-01,2.823367567123120029e+24,7.571068347134996099e+23,nan,1.880203806208583270e+19,nan,3.374242982633883776e+22,nan,nan,nan,2.087357330322265625e+02
1.737858355045318604e-01,2.823087407197500566e+24,7.570317507005120889e+23,nan,1.880017329036512461e+19,nan,3.373908365181570148e+22,nan,nan,nan,2.088452301025390625e+02
1.737698912620544434e-01,2.822828864550092480e+24,7.569624312950476023e+23,nan,1.879845365417928294e+19,nan,3.373599418247132532e+22,nan,nan,nan,2.089575500488281250e+02
1.737553328275680542e-01,2.822592227411271925e+24,7.568989485547001878e+23,nan,1.879687475548179661e+19,nan,3.373316367010552296e+22,nan,nan,nan,2.090727691650390625e+02
1.737420707941055298e-01,2.822376631089910444e+24,7.568411583642817696e+23,nan,1.879544099231917670e+19,nan,3.373058986291848072e+22,nan,nan,nan,2.091907653808593750e+02
1.737301349639892578e-01,2.822182940277136494e+24,7.567892048389804235e+23,nan,1.879415016566816768e+19,nan,3.372827501271001229e+22,nan,nan,nan,2.093115539550781250e+02
1.737188696861267090e-01,2.821999913988280157e+24,7.567401336174405946e+23,nan,1.879293190678459187e+19,nan,3.372608626329111023e+22,nan,nan,nan,2.094350738525390625e+02
1.737096011638641357e-01,2.821849169501552812e+24,7.566997093071853170e+23,nan,1.879192915218006016e+19,nan,3.372428707523997571e+22,nan,nan,nan,2.095612487792968750e+02
1.737009882926940918e-01,2.821709377769119232e+24,7.566622393582855945e+23,nan,1.879099676631970611e+19,nan,3.372261398797840758e+22,nan,nan,nan,2.096901397705078125e+02
1.736943572759628296e-01,2.821601579608438492e+24,7.566333442630763854e+23,nan,1.879027988473839616e+19,nan,3.372132821028479330e+22,nan,nan,nan,2.098216705322265625e+02
1.736890673637390137e-01,2.821515686956345281e+24,7.566102858329842485e+23,nan,1.878970593966869709e+19,nan,3.372029913776993914e+22,nan,nan,nan,2.099557647705078125e+02
1.736864000558853149e-01,2.821472452399922525e+24,7.565986845603441421e+23,nan,1.878942006664547533e+19,nan,3.371978347561260522e+22,nan,nan,nan,2.100924835205078125e+02
1.736837476491928101e-01,2.821429506073875920e+24,7.565871553452980736e+23,nan,1.878913199459899802e+19,nan,3.371927006525508498e+22,nan,nan,nan,2.102317047119140625e+02
1.736837476491928101e-01,2.821429506073875920e+24,7.565871553452980736e+23,nan,1.878913199459899802e+19,nan,3.371927006525508498e+22,nan,nan,nan,2.103733520507812500e+02
1.736850887537002563e-01,2.821451123352087298e+24,7.565929199528211078e+23,nan,1.878927713013386445e+19,nan,3.371952677043384510e+22,nan,nan,nan,2.105175170898437500e+02
1.736883819103240967e-01,2.821504734202051516e+24,7.566074035292227313e+23,nan,1.878963557092451942e+19,nan,3.372017078518055908e+22,nan,nan,nan,2.106640930175781250e+02
1.736930310726165771e-01,2.821580250560603265e+24,7.566275796555533512e+23,nan,1.879013694822678528e+19,nan,3.372106925330621950e+22,nan,nan,nan,2.108129882812500000e+02
1.737003326416015625e-01,2.821698425014825467e+24,7.566593570545240774e+23,nan,1.879092419855227290e+19,nan,3.372248563538902752e+22,nan,nan,nan,2.109642181396484375e+02
1.737096011638641357e-01,2.821849169501552812e+24,7.566997093071853170e+23,nan,1.879192915218006016e+19,nan,3.372428707523997571e+22,nan,nan,nan,2.111177520751953125e+02
1.737195253372192383e-01,2.822010578512197771e+24,7.567430159212021117e+23,nan,1.879300447455202509e+19,nan,3.372621686768030397e+22,nan,nan,nan,2.112735443115234375e+02
1.737327873706817627e-01,2.822225886603183099e+24,7.568008061116205299e+23,nan,1.879443823771464499e+19,nan,3.372878842306753253e+22,nan,nan,nan,2.114315338134765625e+02
1.737473607063293457e-01,2.822462811972379806e+24,7.568642888519679444e+23,nan,1.879601493738887578e+19,nan,3.373161893543333488e+22,nan,nan,nan,2.115917358398437500e+02
1.737646013498306274e-01,2.822742971897999270e+24,7.569393728649554653e+23,nan,1.879787970910958387e+19,nan,3.373496510995647116e+22,nan,nan,nan,2.117540283203125000e+02
1.737831532955169678e-01,2.823044460871453961e+24,7.570202214854660205e+23,nan,1.879988741734190285e+19,nan,3.373856798965836756e+22,nan,nan,nan,2.119183654785156250e+02
1.738050431013107300e-01,2.823399848925249021e+24,7.571155536823781991e+23,nan,1.880225356636487680e+19,nan,3.374281713590679162e+22,nan,nan,nan,2.120847473144531250e+02
1.738282442092895508e-01,2.823776854257255460e+24,7.572165784292193741e+23,nan,1.880476485092271718e+19,nan,3.374732298733397580e+22,nan,nan,nan,2.122531127929687500e+02
1.738534569740295410e-01,2.824186141391390891e+24,7.573263942025331763e+23,nan,1.880748944073634611e+19,nan,3.375221389652930016e+22,nan,nan,nan,2.124234924316406250e+02
1.738813072443008423e-01,2.824638663081949078e+24,7.574477391908930469e+23,nan,1.881050430161970790e+19,nan,3.375762271968177213e+22,nan,nan,nan,2.125957336425781250e+02
1.739111542701721191e-01,2.825123466574636257e+24,7.575777310905374689e+23,nan,1.881373246775885824e+19,nan,3.376341885240219795e+22,nan,nan,nan,2.127698669433593750e+02
1.739436686038970947e-01,2.825651792854122345e+24,7.577193963204160352e+23,nan,1.881725090496774144e+19,nan,3.376972839548014402e+22,nan,nan,nan,2.129457397460937500e+02
1.739781796932220459e-01,2.826212112705361273e+24,7.578697084615791529e+23,nan,1.882098264743241318e+19,nan,3.377642975172567132e+22,nan,nan,nan,2.131233978271484375e+02
1.740153431892395020e-01,2.826815955343399109e+24,7.580316218753823770e+23,nan,1.882500466096681779e+19,nan,3.378364451832871885e+22,nan,nan,nan,2.133028106689453125e+02
1.740545183420181274e-01,2.827452368013942088e+24,7.582022542580641903e+23,nan,1.882924217878026650e+19,nan,3.379124884629953393e+22,nan,nan,nan,2.134838714599609375e+02
1.740970164537429810e-01,2.828142679764825438e+24,7.583873702171476272e+23,nan,1.883384033640762573e+19,nan,3.379949944081687668e+22,nan,nan,nan,2.136665649414062500e+02
1.741408407688140869e-01,2.828854897024296318e+24,7.585783228413481362e+23,nan,1.883858143054659584e+19,nan,3.380801124411260692e+22,nan,nan,nan,2.138507690429687500e+02
1.741873621940612793e-01,2.829610348840189954e+24,7.587809487957827896e+23,nan,1.884361279575529882e+19,nan,3.381704096136548477e+22,nan,nan,nan,2.140366058349609375e+02
1.742358654737472534e-01,2.830398370688588734e+24,7.589922937190960322e+23,nan,1.884886186426630144e+19,nan,3.382645798818631647e+22,nan,nan,nan,2.142238311767578125e+02
1.742877215147018433e-01,2.831240579847704036e+24,7.592181222188108984e+23,nan,1.885446937356795904e+19,nan,3.383652578515330322e+22,nan,nan,nan,2.144125061035156250e+02
1.743409186601638794e-01,2.832104982745783019e+24,7.594498594412368746e+23,nan,1.886022421742773862e+19,nan,3.384685253909886376e+22,nan,nan,nan,2.146025848388671875e+02
1.743974536657333374e-01,2.833023284724202373e+24,7.596961522976585123e+23,nan,1.886634190012468429e+19,nan,3.385783006319057935e+22,nan,nan,nan,2.147939910888671875e+02
1.744566708803176880e-01,2.833985397719796787e+24,7.599541184843142943e+23,nan,1.887274765486810726e+19,nan,3.386932550123944254e+22,nan,nan,nan,2.149866180419921875e+02
1.745172590017318726e-01,2.834969416223978731e+24,7.602179933936811864e+23,nan,1.887930074416965222e+19,nan,3.388108439986650690e+22,nan,nan,nan,2.151805267333984375e+02
1.745805144309997559e-01,2.835996957514959583e+24,7.604935416332822229e+23,nan,1.888614410454093005e+19,nan,3.389336571605034625e+22,nan,nan,nan,2.153756103515625000e+02
1.746471077203750610e-01,2.837078974347033109e+24,7.607837175644729586e+23,nan,1.889335030374937395e+19,nan,3.390629780238034063e+22,nan,nan,nan,2.155717620849609375e+02
1.747150868177413940e-01,2.838182896687694165e+24,7.610797301607807666e+23,nan,1.890070163849268429e+19,nan,3.391949334928853618e+22,nan,nan,nan,2.157690429687500000e+02
1.747857332229614258e-01,2.839330918275906433e+24,7.613875602025107948e+23,nan,1.890834544332898304e+19,nan,3.393321131375350671e+22,nan,nan,nan,2.159672698974609375e+02
1.748590916395187378e-01,2.840522462650917609e+24,7.617071356320690051e+23,nan,1.891628171825827021e+19,nan,3.394745394757506590e+22,nan,nan,nan,2.161665039062500000e+02
1.749351471662521362e-01,2.841758106273479997e+24,7.620384564494553978e+23,nan,1.892451046328054579e+19,nan,3.396221899895340007e+22,nan,nan,nan,2.163666839599609375e+02
1.750125885009765625e-01,2.843015943635006067e+24,7.623757580471469385e+23,nan,1.893288654286094336e+19,nan,3.397725201450956279e+22,nan,nan,nan,2.165676422119140625e+02
1.750927120447158813e-01,2.844317592013707198e+24,7.627248050326666614e+23,nan,1.894155509253432934e+19,nan,3.399280969942231417e+22,nan,nan,nan,2.167694396972656250e+02
1.751755625009536743e-01,2.845663339639959540e+24,7.630856694636086045e+23,nan,1.895051611230070374e+19,nan,3.400889205369165421e+22,nan,nan,nan,2.169720306396484375e+02
1.752611249685287476e-01,2.847053186513763094e+24,7.634583513399727678e+23,nan,1.895977180118332211e+19,nan,3.402550132911739660e+22,nan,nan,nan,2.171752624511718750e+02
1.753480583429336548e-01,2.848465515356906481e+24,7.638370860542361170e+23,nan,1.896917702364731802e+19,nan,3.404237856872096753e+22,nan,nan,nan,2.173791809082031250e+02
1.754377186298370361e-01,2.849921943447601081e+24,7.642276382139216864e+23,nan,1.897887691522755789e+19,nan,3.405978498128075450e+22,nan,nan,nan,2.175836486816406250e+02
1.755294203758239746e-01,2.851411518031553127e+24,7.646271255152679589e+23,nan,1.898879670913335296e+19,nan,3.407758996240756376e+22,nan,nan,nan,2.177886962890625000e+02
1.756231933832168579e-01,2.852934815569514924e+24,7.650355479582749344e+23,nan,1.899894080341121434e+19,nan,3.409579351210139530e+22,nan,nan,nan,2.179941711425781250e+02
1.757190227508544922e-01,2.854491547831110319e+24,7.654530496581306889e+23,nan,1.900930699903788646e+19,nan,3.411439788216206282e+22,nan,nan,nan,2.182000732421875000e+02
1.758169084787368774e-01,2.856081714816339312e+24,7.658794864996471464e+23,nan,1.901989749503662490e+19,nan,3.413340307258956631e+22,nan,nan,nan,2.184063262939453125e+02
1.759168654680252075e-01,2.857705604755578056e+24,7.663148584828243070e+23,nan,1.903071229140742963e+19,nan,3.415281133518371946e+22,nan,nan,nan,2.186129455566406250e+02
1.760195642709732056e-01,2.859373882172744164e+24,7.667622640842058016e+23,nan,1.904182175689447834e+19,nan,3.417274877073408865e+22,nan,nan,nan,2.188197631835937500e+02
1.761230230331420898e-01,2.861054265265708643e+24,7.672128402197249650e+23,nan,1.905301258624198246e+19,nan,3.419283032147253369e+22,nan,nan,nan,2.190268402099609375e+02
1.762298643589019775e-01,2.862790276821270403e+24,7.676783322772099794e+23,nan,1.906457065247316378e+19,nan,3.421357615315601588e+22,nan,nan,nan,2.192340698242187500e+02
1.763374805450439453e-01,2.864538105822254383e+24,7.681470669264267006e+23,nan,1.907621228158805606e+19,nan,3.423446384822776024e+22,nan,nan,nan,2.194413604736328125e+02
1.764464825391769409e-01,2.866308705022954348e+24,7.686218544135426078e+23,nan,1.908800344428432589e+19,nan,3.425562851467658789e+22,nan,nan,nan,2.196486358642578125e+02
1.765582412481307983e-01,2.868124268162333981e+24,7.691087475764568869e+23,nan,1.910009587316660634e+19,nan,3.427732685768125894e+22,nan,nan,nan,2.198559265136718750e+02
1.766714602708816528e-01,2.869963177962181902e+24,7.696018376924584277e+23,nan,1.911234003465351987e+19,nan,3.429929992026319959e+22,nan,nan,nan,2.200631103515625000e+02
1.767853647470474243e-01,2.871813905207452043e+24,7.700980983425976374e+23,nan,1.912466556000088883e+19,nan,3.432141934983302978e+22,nan,nan,nan,2.202702484130859375e+02
1.769020855426788330e-01,2.873709884621778003e+24,7.706065367261292570e+23,nan,1.913729015251101286e+19,nan,3.434407695955833074e+22,nan,nan,nan,2.204771118164062500e+02
1.770202219486236572e-01,2.875628922466196099e+24,7.711211000051541003e+23,nan,1.915007087567228109e+19,nan,3.436701379246052868e+22,nan,nan,nan,2.206837463378906250e+02
1.771397590637207031e-01,2.877571018740706333e+24,7.716419322948602435e+23,nan,1.916300553046143795e+19,nan,3.439022534493999622e+22,nan,nan,nan,2.208900756835937500e+02
1.772607862949371338e-01,2.879536749906061007e+24,7.721690335952476863e+23,nan,1.917609411687848346e+19,nan,3.441371612059636072e+22,nan,nan,nan,2.210960083007812500e+02
1.773818582296371460e-01,2.881503633992920288e+24,7.726964951836053188e+23,nan,1.918919149938855117e+19,nan,3.443722265885142103e+22,nan,nan,nan,2.213015441894531250e+02
1.775050461292266846e-01,2.883504817494541623e+24,7.732331080864057682e+23,nan,1.920251977934045184e+19,nan,3.446113902467257205e+22,nan,nan,nan,2.215065917968750000e+02
1.776289939880371094e-01,2.885518394902337481e+24,7.737731076961260001e+23,nan,1.921592942315280794e+19,nan,3.448520626108123998e+22,nan,nan,nan,2.217111206054687500e+02
1.777550876140594482e-01,2.887566559955271545e+24,7.743223306778830868e+23,nan,1.922956776538374144e+19,nan,3.450968332505599862e+22,nan,nan,nan,2.219150695800781250e+02
1.778812557458877563e-01,2.889616166160086367e+24,7.748719139476103632e+23,nan,1.924321710273095270e+19,nan,3.453417615162945307e+22,nan,nan,nan,2.221183166503906250e+02
1.780088543891906738e-01,2.891689119025369478e+24,7.754278382856129772e+23,nan,1.925702257072930816e+19,nan,3.455895270497943185e+22,nan,nan,nan,2.223208770751953125e+02
1.781372427940368652e-01,2.893774754027203264e+24,7.759870772729413359e+23,nan,1.927091160161137459e+19,nan,3.458387787711711386e+22,nan,nan,nan,2.225226593017578125e+02
1.782657206058502197e-01,2.895861830180917809e+24,7.765467486058339222e+23,nan,1.928481162760971878e+19,nan,3.460882106365330535e+22,nan,nan,nan,2.227236480712890625e+02
1.783949881792068481e-01,2.897961588471183029e+24,7.771098066456462911e+23,nan,1.929879301746851840e+19,nan,3.463391512077701376e+22,nan,nan,nan,2.229237365722656250e+02
1.785257011651992798e-01,2.900084981652292689e+24,7.776792057537339977e+23,nan,1.931293273700171776e+19,nan,3.465929065287743282e+22,nan,nan,nan,2.231228637695312500e+02
1.786565035581588745e-01,2.902209815985283108e+24,7.782489651497918938e+23,nan,1.932708345165119488e+19,nan,3.468468419937636136e+22,nan,nan,nan,2.233210601806640625e+02
1.787867397069931030e-01,2.904325138715860521e+24,7.788162025300584626e+23,nan,1.934117039462626099e+19,nan,3.470996515588460564e+22,nan,nan,nan,2.235181427001953125e+02
1.789184063673019409e-01,2.906464096337282374e+24,7.793898530361944069e+23,nan,1.935541566727572685e+19,nan,3.473552983916937426e+22,nan,nan,nan,2.237142028808593750e+02
1.790494769811630249e-01,2.908593542356291220e+24,7.799609094689449858e+23,nan,1.936959716825078170e+19,nan,3.476097968066364493e+22,nan,nan,nan,2.239090423583984375e+02
1.791820377111434937e-01,2.910746911496520658e+24,7.805383069699709023e+23,nan,1.938393699890023629e+19,nan,3.478671324893443994e+22,nan,nan,nan,2.241026306152343750e+02
1.793140023946762085e-01,2.912890769034337090e+24,7.811131824552054914e+23,nan,1.939821305787527987e+19,nan,3.481233422721455070e+22,nan,nan,nan,2.242949829101562500e+02
1.794460862874984741e-01,2.915036067724034281e+24,7.816884902860043080e+23,nan,1.941250011196660122e+19,nan,3.483797547169298461e+22,nan,nan,nan,2.244860229492187500e+02
1.795768737792968750e-01,2.917160902057024700e+24,7.822582496820622042e+23,nan,1.942664862759282278e+19,nan,3.486336676639209947e+22,nan,nan,nan,2.246756134033203125e+02
1.797084361314773560e-01,2.919298130296189642e+24,7.828313957850398830e+23,nan,1.944088290512601088e+19,nan,3.488891118347854492e+22,nan,nan,nan,2.248638000488281250e+02
1.798394173383712769e-01,2.921425846932941578e+24,7.834019478146321964e+23,nan,1.945505341098478797e+19,nan,3.491434075877449243e+22,nan,nan,nan,2.250505065917968750e+02
1.799705177545547485e-01,2.923555292951950425e+24,7.839730042473827753e+23,nan,1.946923271293658726e+19,nan,3.493978834846894942e+22,nan,nan,nan,2.252355804443359375e+02
1.801003217697143555e-01,2.925663986383876348e+24,7.845383681302043579e+23,nan,1.948327567544654234e+19,nan,3.496498824018390103e+22,nan,nan,nan,2.254191741943359375e+02
1.802295297384262085e-01,2.927762879983013113e+24,7.851012820548286509e+23,nan,1.949725266725883085e+19,nan,3.499007329010835469e+22,nan,nan,nan,2.256009979248046875e+02
1.803587973117828369e-01,2.929863214734030636e+24,7.856644842098290957e+23,nan,1.951124065418739712e+19,nan,3.501517635443131784e+22,nan,nan,nan,2.257811889648437500e+02
1.804868280887603760e-01,2.931942796897965237e+24,7.862221379300886200e+23,nan,1.952509010265086362e+19,nan,3.504002946897496192e+22,nan,nan,nan,2.259595489501953125e+02
1.806142479181289673e-01,2.934012579229110679e+24,7.867771975769627789e+23,nan,1.953887358041666355e+19,nan,3.506476548992829437e+22,nan,nan,nan,2.261361083984375000e+02
1.807396858930587769e-01,2.936050367988503281e+24,7.873236103125523864e+23,nan,1.955244375292667494e+19,nan,3.508911870491330032e+22,nan,nan,nan,2.263107452392578125e+02
1.808659136295318604e-01,2.938100838884446558e+24,7.878734097550617765e+23,nan,1.956609748832039731e+19,nan,3.511362279048582319e+22,nan,nan,nan,2.264834442138671875e+02
1.809887588024139404e-01,2.940096546008921010e+24,7.884085815059814673e+23,nan,1.957938838487695360e+19,nan,3.513747385411237734e+22,nan,nan,nan,2.266541900634765625e+02
1.811116933822631836e-01,2.942093406054900069e+24,7.889441135448713477e+23,nan,1.959268807752653210e+19,nan,3.516134068033762728e+22,nan,nan,nan,2.268229217529296875e+02
1.812326461076736450e-01,2.944058272529126288e+24,7.894709986724766768e+23,nan,1.960577226589706650e+19,nan,3.518482244879473705e+22,nan,nan,nan,2.269895172119140625e+02
1.813529878854751587e-01,2.946013050940187197e+24,7.899951456115085646e+23,nan,1.961878828454667878e+19,nan,3.520818262006190781e+22,nan,nan,nan,2.271539916992187500e+02
1.814713031053543091e-01,2.947935259318742963e+24,7.905106456392559011e+23,nan,1.963159099794050253e+19,nan,3.523115773356093840e+22,nan,nan,nan,2.273162994384765625e+02
1.815876364707946777e-01,2.949825185895169737e+24,7.910174266981246483e+23,nan,1.964417600803202662e+19,nan,3.525374328569220144e+22,nan,nan,nan,2.274762725830078125e+02
1.817026734352111816e-01,2.951693783423761284e+24,7.915185152070643991e+23,nan,1.965662028063519539e+19,nan,3.527607438444451804e+22,nan,nan,nan,2.276340026855468750e+02
